FiscalQuarterYear,FiscalMonthYear,CalMonth,TxnDate,Sub_Theater,Region,ProductGroup,ProductLineCode,ORDER_TYPE,Booking_Quantity,Bookings,TOT_LIST_PR_USD_AM
2019 Q2,2019 4,Feb,2/23/2020,EMEA,SOE,DCS,NT,ZRE,2,72.88,416
2019 Q2,2019 4,Feb,2/21/2020,EMEA,UK&I,DCS,NT,SH,805,502347.48,1566623.77
2019 Q2,2019 4,Feb,2/25/2020,EMEA,UK&I,DCS,NT,ZOR,104,70804.65,186040.18
2019 Q2,2019 4,Feb,2/22/2020,EMEA,UK&I,DCS,NT,ZRE,-2,-1724.76,-4311.89
2019 Q2,2019 5,Mar,03-05-2020,EMEA,CEEMA,DCS,1U,SH,10,15161.58,35492.83
2019 Q2,2019 5,Mar,03-07-2020,EMEA,Cross Geo (Philip),DCS,1U,SH,2,3911.74,8042.14
2019 Q2,2019 5,Mar,03-07-2020,EMEA,DACH&Russia,DCS,1U,SH,20,29259.04,70191.92
2019 Q2,2019 5,Mar,3/18/2020,EMEA,France,DCS,1U,SH,4,7630.73,15348.52
2019 Q2,2019 5,Mar,3/21/2020,EMEA,France,DCS,1U,ZOR,2,4805.37,11441.35
2019 Q2,2019 5,Mar,3/20/2020,EMEA,NOE,DCS,1U,SH,16,24311.98,51673.6
2019 Q2,2019 5,Mar,03-10-2020,EMEA,NOE,DCS,1U,ZOR,1,1559.64,4273
2019 Q2,2019 5,Mar,03-11-2020,EMEA,SOE,DCS,1U,SH,10,16104.98,33997.7
2019 Q2,2019 5,Mar,03-07-2020,EMEA,UK&I,DCS,1U,SH,15,24362.07,53884.81
2019 Q2,2019 5,Mar,3/26/2020,EMEA,CEEMA,DCS,FA,SH,1,5746.16,9268
2019 Q2,2019 5,Mar,3/16/2020,EMEA,CEEMA,DCS,FA,ZOR,2,14871.71,70817.65
2019 Q2,2019 5,Mar,3/15/2020,EMEA,DACH&Russia,DCS,FA,SH,6,25479.9,115817.76
2019 Q2,2019 5,Mar,03-03-2020,EMEA,UK&I,DCS,FA,SH,9,56519.82,91161.09
2019 Q2,2019 5,Mar,3/30/2020,EMEA,DACH&Russia,DCS,I6,ZOR,40,157183.03,1272587.56
2019 Q2,2019 5,Mar,03-09-2020,EMEA,France,DCS,I6,ZOR,2,15934.97,121085.37
2019 Q2,2019 5,Mar,2/29/2020,EMEA,SOE,DCS,I6,ZOR,1,8547.5,42737.51
2019 Q2,2019 5,Mar,03-05-2020,EMEA,UK&I,DCS,I6,SH,45,143266.14,711631.86
2019 Q2,2019 5,Mar,03-05-2020,EMEA,UK&I,DCS,I6,ZOR,13,192675.89,1092938.57
2019 Q2,2019 5,Mar,03-02-2020,EMEA,DACH&Russia,DCS,L1,SH,22,10066.88,16268.79
2019 Q2,2019 5,Mar,3/30/2020,EMEA,NOE,DCS,L1,SH,10,28901.8,56664.28
2019 Q2,2019 5,Mar,03-12-2020,EMEA,NOE,DCS,L1,ZOR,120,9351.92,13240.42
2019 Q2,2019 5,Mar,3/21/2020,EMEA,CEEMA,DCS,NT,SH,1274,370997.55,1641824.87
2019 Q2,2019 5,Mar,03-09-2020,EMEA,CEEMA,DCS,NT,ZOR,279,112271,444277.29
2019 Q2,2019 5,Mar,3/18/2020,EMEA,CEEMA,DCS,NT,ZRE,159,29449.29,418822.6
2019 Q2,2019 5,Mar,03-12-2020,EMEA,Cross Geo (Philip),DCS,NT,SH,182,106794.79,233589.44
2019 Q2,2019 5,Mar,3/24/2020,EMEA,Cross Geo (Philip),DCS,NT,ZCR,-269,-108014.29,-674177
2019 Q2,2019 5,Mar,3/24/2020,EMEA,Cross Geo (Philip),DCS,NT,ZDR,269,107961.65,673537.11
2019 Q2,2019 5,Mar,03-04-2020,EMEA,Cross Geo (Philip),DCS,NT,ZOR,483,143797.63,907139.95
2019 Q2,2019 5,Mar,03-06-2020,EMEA,Cross Geo (Philip),DCS,NT,ZRE,-15,-9673.58,-72578.06
2019 Q2,2019 5,Mar,3/16/2020,EMEA,DACH&Russia,DCS,NT,SH,2705,1702426.06,5262978.41
2019 Q2,2019 5,Mar,3/27/2020,EMEA,DACH&Russia,DCS,NT,ZDR,4,1949.97,11846.69
2019 Q2,2019 5,Mar,03-10-2020,EMEA,DACH&Russia,DCS,NT,ZOR,1980,1123583.05,3801852.5
2019 Q2,2019 5,Mar,3/22/2020,EMEA,DACH&Russia,DCS,NT,ZRE,-87,-166850.74,-463210.58
2019 Q2,2019 5,Mar,03-01-2020,EMEA,France,DCS,NT,SH,1286,540942.82,2053661.54
2019 Q2,2019 5,Mar,3/13/2020,EMEA,France,DCS,NT,ZCR,-14,-4065.69,-12743.8
2019 Q2,2019 5,Mar,03-07-2020,EMEA,France,DCS,NT,ZDR,1,94,94
2019 Q2,2019 5,Mar,03-09-2020,EMEA,France,DCS,NT,ZOR,319,186216.24,642477.05
2019 Q2,2019 5,Mar,03-05-2020,EMEA,France,DCS,NT,ZRE,22,19188.99,45997.04
2019 Q2,2019 5,Mar,3/17/2020,EMEA,NOE,DCS,NT,SH,1132,673982.61,2289974.6
2019 Q2,2019 5,Mar,03-01-2020,EMEA,NOE,DCS,NT,ZCR,-266,-107773.64,-673349.1
2019 Q2,2019 5,Mar,3/30/2020,EMEA,NOE,DCS,NT,ZDR,266,107773.64,673349.1
2019 Q2,2019 5,Mar,3/28/2020,EMEA,NOE,DCS,NT,ZOR,493,213962.71,1074606.91
2019 Q2,2019 5,Mar,3/21/2020,EMEA,NOE,DCS,NT,ZRE,-18,-20766.32,-85496.05
2019 Q2,2019 5,Mar,3/24/2020,EMEA,SOE,DCS,NT,SH,1739,755715.47,4085654.89
2019 Q2,2019 5,Mar,3/14/2020,EMEA,SOE,DCS,NT,ZOR,134,81944.49,271790.73
2019 Q2,2019 5,Mar,3/17/2020,EMEA,UK&I,DCS,NT,SH,1421,799945.53,2683053.72
2019 Q2,2019 5,Mar,03-04-2020,EMEA,UK&I,DCS,NT,ZCR,-2,-1203.62,-3540.07
2019 Q2,2019 5,Mar,03-06-2020,EMEA,UK&I,DCS,NT,ZOR,1419,459510.21,2088938.06
2019 Q2,2019 5,Mar,03-06-2020,EMEA,UK&I,DCS,NT,ZRE,-25,-24809.82,-70224.09
2019 Q2,2019 5,Mar,03-07-2020,EMEA,DACH&Russia,DCS,WB,SH,2,6420.88,22931.72
2019 Q1,2019 1,Nov,11/26/2019,EMEA,CEEMA,OTH,I7,SH,280,96780.33,297565.97
2019 Q1,2019 1,Nov,11/25/2019,EMEA,CEEMA,OTH,I7,ZOR,222,74931.36,255506.39
2019 Q1,2019 1,Nov,11/19/2019,EMEA,Cross Geo (Philip),OTH,I7,ZOR,1,405.52,1158.62
2019 Q1,2019 1,Nov,11-02-2019,EMEA,DACH&Russia,OTH,I7,SH,848,157679.69,689119.72
2019 Q1,2019 1,Nov,11/15/2019,EMEA,DACH&Russia,OTH,I7,ZCR,-68,-8700.3,-38998.7
2019 Q1,2019 1,Nov,11-06-2019,EMEA,DACH&Russia,OTH,I7,ZCRN,1,0,0
2019 Q1,2019 1,Nov,11/18/2019,EMEA,DACH&Russia,OTH,I7,ZDR,68,8700.3,38998.7
2019 Q1,2019 1,Nov,11/19/2019,EMEA,DACH&Russia,OTH,I7,ZOR,63,22754.2,83576.25
2019 Q1,2019 1,Nov,11-08-2019,EMEA,France,OTH,I7,SH,7,5954.47,23890.11
2019 Q1,2019 1,Nov,11-01-2019,EMEA,France,OTH,I7,ZCRN,3,0,0
2019 Q1,2019 1,Nov,11/16/2019,EMEA,France,OTH,I7,ZOR,4,2775.21,7266.26
2019 Q1,2019 1,Nov,11-09-2019,EMEA,NOE,OTH,I7,SH,380,117276.39,382713.58
2019 Q1,2019 1,Nov,11-02-2019,EMEA,NOE,OTH,I7,ZCRN,1,0,0
2019 Q1,2019 1,Nov,11-12-2019,EMEA,SOE,OTH,I7,SH,1,1752.96,2656
2019 Q1,2019 1,Nov,11/28/2019,EMEA,SOE,OTH,I7,ZCRN,2,0,0
2019 Q1,2019 1,Nov,11/14/2019,EMEA,UK&I,OTH,I7,SH,2,1613.78,4985.06
2019 Q1,2019 1,Nov,11/24/2019,EMEA,UK&I,OTH,I7,ZCR,-8,-5933.44,-18481.94
2019 Q1,2019 1,Nov,11/20/2019,EMEA,UK&I,OTH,I7,ZDR,8,5918.58,18481.94
2019 Q1,2019 2,Dec,12/17/2019,EMEA,CEEMA,OTH,I7,SH,182,63227.57,194313.28
2019 Q1,2019 2,Dec,12/26/2019,EMEA,CEEMA,OTH,I7,ZCRN,28,0,0
2019 Q1,2019 2,Dec,12/27/2019,EMEA,CEEMA,OTH,I7,ZDR,74,18867.81,67385.03
2019 Q1,2019 2,Dec,12/28/2019,EMEA,CEEMA,OTH,I7,ZOR,41,9392.58,38434.23
2019 Q1,2019 2,Dec,12-01-2019,EMEA,Cross Geo (Philip),OTH,I7,SH,2,1728.06,3456.14
2019 Q1,2019 2,Dec,12-10-2019,EMEA,DACH&Russia,OTH,I7,SH,329,42781.54,121130.43
2019 Q1,2019 2,Dec,12/21/2019,EMEA,DACH&Russia,OTH,I7,ZCRN,6,0,0
2019 Q1,2019 2,Dec,12/28/2019,EMEA,DACH&Russia,OTH,I7,ZOR,928,367499.6,1846234.44
2019 Q1,2019 2,Dec,12/22/2019,EMEA,France,OTH,I7,SH,1,745.04,1128.85
2019 Q1,2019 2,Dec,12/26/2019,EMEA,France,OTH,I7,ZOR,1053,429339.51,1381174.33
2019 Q1,2019 2,Dec,12/31/2019,EMEA,NOE,OTH,I7,SH,224,115419.2,380960
2019 Q1,2019 2,Dec,12-07-2019,EMEA,NOE,OTH,I7,ZCRN,110,0,0
2019 Q1,2019 2,Dec,12-09-2019,EMEA,SOE,OTH,I7,SH,4,2803.68,4248
2019 Q1,2019 2,Dec,12-08-2019,EMEA,UK&I,OTH,I7,SH,39,11833.78,37909.8
2019 Q1,2019 3,Jan,1/30/2020,EMEA,CEEMA,OTH,I7,SH,31,22102.17,60022.21
2019 Q1,2019 3,Jan,01-09-2020,EMEA,CEEMA,OTH,I7,ZCMN,5,0,0
2019 Q1,2019 3,Jan,1/13/2020,EMEA,CEEMA,OTH,I7,ZCR,-22,-10613,-37903.58
2019 Q1,2019 3,Jan,01-03-2020,EMEA,CEEMA,OTH,I7,ZCRN,55,0,0
2019 Q1,2019 3,Jan,1/18/2020,EMEA,CEEMA,OTH,I7,ZDR,47,20295.51,72483.95
2019 Q1,2019 3,Jan,1/23/2020,EMEA,CEEMA,OTH,I7,ZOR,50,24120.46,86144.51
2019 Q1,2019 3,Jan,01-09-2020,EMEA,Cross Geo (Philip),OTH,I7,ZCRN,20,0,0
2019 Q1,2019 3,Jan,1/25/2020,EMEA,Cross Geo (Philip),OTH,I7,ZOR,1,1703.04,2661
2019 Q1,2019 3,Jan,01-07-2020,EMEA,DACH&Russia,OTH,I7,SH,597,86808.87,356998.94
2019 Q1,2019 3,Jan,1/22/2020,EMEA,DACH&Russia,OTH,I7,ZCMN,1,0,0
2019 Q1,2019 3,Jan,01-04-2020,EMEA,DACH&Russia,OTH,I7,ZCRN,4,0,0
2019 Q1,2019 3,Jan,1/26/2020,EMEA,DACH&Russia,OTH,I7,ZOR,7345,962014.52,5749693.58
2019 Q1,2019 3,Jan,1/19/2020,EMEA,France,OTH,I7,SH,15,19834.62,33206.16
2019 Q1,2019 3,Jan,01-01-2020,EMEA,France,OTH,I7,ZCMN,1,0,0
2019 Q1,2019 3,Jan,1/28/2020,EMEA,France,OTH,I7,ZCRN,21,0,0
2019 Q1,2019 3,Jan,1/26/2020,EMEA,France,OTH,I7,ZOR,15,9830.75,27866.23
2019 Q1,2019 3,Jan,1/28/2020,EMEA,NOE,OTH,I7,SH,1406,642453.28,2161091.98
2019 Q1,2019 3,Jan,01-10-2020,EMEA,NOE,OTH,I7,ZCMN,2,0,0
2019 Q1,2019 3,Jan,1/21/2020,EMEA,NOE,OTH,I7,ZCRN,20,0,0
2019 Q1,2019 3,Jan,1/23/2020,EMEA,NOE,OTH,I7,ZOR,4,1964.09,6891.56
2019 Q1,2019 3,Jan,1/31/2020,EMEA,SOE,OTH,I7,SH,36,22469.14,79572.34
2019 Q1,2019 3,Jan,1/26/2020,EMEA,SOE,OTH,I7,ZCMN,4,0,0
2019 Q1,2019 3,Jan,1/17/2020,EMEA,SOE,OTH,I7,ZCRN,1,0,0
2019 Q1,2019 3,Jan,01-11-2020,EMEA,UK&I,OTH,I7,SH,59,21308.84,74636.95
2019 Q1,2019 3,Jan,1/19/2020,EMEA,UK&I,OTH,I7,ZCRN,7,0,0
2019 Q2,2019 4,Feb,02-11-2020,EMEA,CEEMA,OTH,I7,SH,83,15886.54,58470
2019 Q2,2019 4,Feb,2/15/2020,EMEA,CEEMA,OTH,I7,ZCMN,1,0,0
2019 Q2,2019 4,Feb,02-09-2020,EMEA,CEEMA,OTH,I7,ZCRN,68,0,0
2019 Q2,2019 4,Feb,2/18/2020,EMEA,CEEMA,OTH,I7,ZOR,81,35562.92,127874.34
2019 Q2,2019 4,Feb,2/16/2020,EMEA,Cross Geo (Philip),OTH,I7,ZCRN,23,0,0
2019 Q2,2019 4,Feb,02-09-2020,EMEA,DACH&Russia,OTH,I7,SH,544,86089.92,356557.29
2019 Q2,2019 4,Feb,02-06-2020,EMEA,DACH&Russia,OTH,I7,ZCRN,5,0,0
2019 Q2,2019 4,Feb,2/18/2020,EMEA,DACH&Russia,OTH,I7,ZOR,35,77763.18,325515.35
2019 Q2,2019 4,Feb,2/23/2020,EMEA,France,OTH,I7,SH,3,906.61,1373.66
2019 Q2,2019 4,Feb,2/24/2020,EMEA,France,OTH,I7,ZCRN,1,-965.63,-1821.95
2019 Q2,2019 4,Feb,02-07-2020,EMEA,France,OTH,I7,ZOR,4,2842.98,7157.7
2019 Q2,2019 4,Feb,02-08-2020,EMEA,NOE,OTH,I7,SH,107,-48232.61,-220235.26
2019 Q2,2019 4,Feb,2/23/2020,EMEA,NOE,OTH,I7,ZCRN,4,0,0
2019 Q2,2019 4,Feb,02-05-2020,EMEA,NOE,OTH,I7,ZOR,35,6699.25,19177.12
2019 Q2,2019 4,Feb,02-11-2020,EMEA,SOE,OTH,I7,SH,55,32851.27,128021.57
2019 Q2,2019 4,Feb,02-05-2020,EMEA,SOE,OTH,I7,ZCRN,13,0,0
2019 Q2,2019 4,Feb,2/19/2020,EMEA,SOE,OTH,I7,ZOR,16,7191.24,41046
2019 Q2,2019 4,Feb,2/21/2020,EMEA,UK&I,OTH,I7,SH,3,1010.82,2055.86
2019 Q2,2019 4,Feb,02-10-2020,EMEA,UK&I,OTH,I7,ZCRN,0,-321.88,-607.32
2019 Q2,2019 5,Mar,3/24/2020,EMEA,CEEMA,OTH,I7,SH,122,31394.86,103290.14
2019 Q2,2019 5,Mar,3/29/2020,EMEA,CEEMA,OTH,I7,ZCRN,16,-643.28,-946
2019 Q2,2019 5,Mar,3/26/2020,EMEA,CEEMA,OTH,I7,ZOR,53,5567.49,21183.62
2019 Q2,2019 5,Mar,3/20/2020,EMEA,Cross Geo (Philip),OTH,I7,SH,1,846.51,2001.14
2019 Q2,2019 5,Mar,3/27/2020,EMEA,DACH&Russia,OTH,I7,SH,219,44818.48,122640.96
2019 Q2,2019 5,Mar,3/16/2020,EMEA,DACH&Russia,OTH,I7,ZCRN,26,0,0
2019 Q2,2019 5,Mar,03-04-2020,EMEA,DACH&Russia,OTH,I7,ZOR,2013,845369.46,3822337.98
2019 Q2,2019 5,Mar,03-10-2020,EMEA,France,OTH,I7,SH,0,0,0
2019 Q2,2019 5,Mar,03-05-2020,EMEA,France,OTH,I7,ZOR,15,9680.6,30423.93
2019 Q2,2019 5,Mar,03-07-2020,EMEA,NOE,OTH,I7,SH,1015,382257.94,1301973.51
2019 Q2,2019 5,Mar,3/25/2020,EMEA,NOE,OTH,I7,ZCRN,90,0,0
2019 Q2,2019 5,Mar,03-04-2020,EMEA,SOE,OTH,I7,SH,16,15018.83,25207.81
2019 Q2,2019 5,Mar,2/29/2020,EMEA,SOE,OTH,I7,ZCRN,7,-10410.83,-14872.62
2019 Q2,2019 5,Mar,3/14/2020,EMEA,UK&I,OTH,I7,SH,65,38933.15,133787.08
2019 Q2,2019 5,Mar,03-02-2020,EMEA,UK&I,OTH,I7,ZOR,3,1308.98,5117.31
2019 Q1,2019 1,Nov,11/24/2019,EMEA,CEEMA,SUP,L4,ZCR,-13,-7956.48,-17262
2019 Q1,2019 1,Nov,11/20/2019,EMEA,CEEMA,SUP,L4,ZCRN,-11,-380974.35,-521842.25
2019 Q1,2019 1,Nov,11/20/2019,EMEA,CEEMA,SUP,L4,ZOR,121,437416.74,661948.91
2019 Q1,2019 1,Nov,11-02-2019,EMEA,Cross Geo (Philip),SUP,L4,ZOR,1,268.05,322.95
2019 Q1,2019 1,Nov,11/25/2019,EMEA,DACH&Russia,SUP,L4,ZCPN,0,-6862.5,0
2019 Q1,2019 1,Nov,11-04-2019,EMEA,DACH&Russia,SUP,L4,ZCR,-4,-6679.45,-8047.53
2019 Q1,2019 1,Nov,11-12-2019,EMEA,DACH&Russia,SUP,L4,ZCRN,64,20656.61,27759.94
2019 Q1,2019 1,Nov,11-11-2019,EMEA,DACH&Russia,SUP,L4,ZOR,86,174113.46,248375.2
2019 Q1,2019 1,Nov,11-08-2019,EMEA,France,SUP,L4,ZCPN,0,-1206.62,0
2019 Q1,2019 1,Nov,11/20/2019,EMEA,France,SUP,L4,ZCR,-1,-322.95,-322.95
2019 Q1,2019 1,Nov,11/29/2019,EMEA,France,SUP,L4,ZCRN,52,13529.62,51059.26
2019 Q1,2019 1,Nov,11-11-2019,EMEA,France,SUP,L4,ZDR,1,322.95,322.95
2019 Q1,2019 1,Nov,11/19/2019,EMEA,France,SUP,L4,ZOR,37,72275.5,121116.15
2019 Q1,2019 1,Nov,11/18/2019,EMEA,NOE,SUP,L4,ZCMN,2,1228.01,1808.5
2019 Q1,2019 1,Nov,11/23/2019,EMEA,NOE,SUP,L4,ZCR,-3,-1401.36,-1688.39
2019 Q1,2019 1,Nov,11-03-2019,EMEA,NOE,SUP,L4,ZCRN,162,85564.83,130734.46
2019 Q1,2019 1,Nov,11-01-2019,EMEA,NOE,SUP,L4,ZOR,74,112117.76,164875.91
2019 Q1,2019 1,Nov,11/25/2019,EMEA,SOE,SUP,L4,ZCRN,37,31825.07,44695.7
2019 Q1,2019 1,Nov,11/30/2019,EMEA,SOE,SUP,L4,ZOR,72,177253.77,233443.62
2019 Q1,2019 1,Nov,11/19/2019,EMEA,UK&I,SUP,L4,ZCPN,0,-5221.11,0
2019 Q1,2019 1,Nov,11-08-2019,EMEA,UK&I,SUP,L4,ZCR,-6,-32542.36,-39207.67
2019 Q1,2019 1,Nov,11/18/2019,EMEA,UK&I,SUP,L4,ZCRN,87,64850.51,94099.59
2019 Q1,2019 1,Nov,11/15/2019,EMEA,UK&I,SUP,L4,ZDR,6,27321.25,39207.67
2019 Q1,2019 1,Nov,11-08-2019,EMEA,UK&I,SUP,L4,ZOR,45,116386.99,326097.51
2019 Q1,2019 1,Nov,11/21/2019,EMEA,CEEMA,SUP,L5,ZCR,-132,-1907.95,-2299.46
2019 Q1,2019 1,Nov,11-02-2019,EMEA,CEEMA,SUP,L5,ZCRN,734,-68670.48,-90576.18
2019 Q1,2019 1,Nov,11-02-2019,EMEA,CEEMA,SUP,L5,ZDR,59,637.04,743.57
2019 Q1,2019 1,Nov,11/20/2019,EMEA,CEEMA,SUP,L5,ZOR,5392,458230.11,631591.43
2019 Q1,2019 1,Nov,11-10-2019,EMEA,Cross Geo (Philip),SUP,L5,ZOR,301,3243.11,3907.37
2019 Q1,2019 1,Nov,11-04-2019,EMEA,DACH&Russia,SUP,L5,ZCPN,0,-11838.4,0
2019 Q1,2019 1,Nov,11-05-2019,EMEA,DACH&Russia,SUP,L5,ZCR,-595,-5722.3,-8723.75
2019 Q1,2019 1,Nov,11-12-2019,EMEA,DACH&Russia,SUP,L5,ZCRN,61,3538.6,4974.69
2019 Q1,2019 1,Nov,11-09-2019,EMEA,DACH&Russia,SUP,L5,ZDR,500,2838.28,3493.15
2019 Q1,2019 1,Nov,11-06-2019,EMEA,DACH&Russia,SUP,L5,ZOR,7014,101545.81,166965.35
2019 Q1,2019 1,Nov,11-05-2019,EMEA,France,SUP,L5,ZCPN,0,-82.78,0
2019 Q1,2019 1,Nov,11-09-2019,EMEA,France,SUP,L5,ZCR,-3,-79,-95.18
2019 Q1,2019 1,Nov,11-08-2019,EMEA,France,SUP,L5,ZCRN,27,6462.89,19916.46
2019 Q1,2019 1,Nov,11-01-2019,EMEA,France,SUP,L5,ZOR,3273,42194.47,65458.26
2019 Q1,2019 1,Nov,11/27/2019,EMEA,NOE,SUP,L5,ZCPN,0,-2211.79,0
2019 Q1,2019 1,Nov,11-09-2019,EMEA,NOE,SUP,L5,ZCR,0,-33,-54.39
2019 Q1,2019 1,Nov,11-01-2019,EMEA,NOE,SUP,L5,ZCRN,416,64866.62,101482.18
2019 Q1,2019 1,Nov,11/28/2019,EMEA,NOE,SUP,L5,ZOR,5308,79729.92,113489.21
2019 Q1,2019 1,Nov,11-10-2019,EMEA,SOE,SUP,L5,ZCR,0,-43.2,-72
2019 Q1,2019 1,Nov,11-03-2019,EMEA,SOE,SUP,L5,ZCRN,46,18446.91,37708
2019 Q1,2019 1,Nov,11-06-2019,EMEA,SOE,SUP,L5,ZCTM,0,-5.82,-5.82
2019 Q1,2019 1,Nov,11/28/2019,EMEA,SOE,SUP,L5,ZDR,9,43.2,72
2019 Q1,2019 1,Nov,11-11-2019,EMEA,SOE,SUP,L5,ZOR,4730,75105.16,118966.6
2019 Q1,2019 1,Nov,11/25/2019,EMEA,UK&I,SUP,L5,ZCPN,0,-6707.73,0
2019 Q1,2019 1,Nov,11/29/2019,EMEA,UK&I,SUP,L5,ZCR,-188,-4323.42,-5208.95
2019 Q1,2019 1,Nov,11-06-2019,EMEA,UK&I,SUP,L5,ZCRN,89,10833.77,15131.24
2019 Q1,2019 1,Nov,11/14/2019,EMEA,UK&I,SUP,L5,ZDR,2,170.17,245.37
2019 Q1,2019 1,Nov,11-01-2019,EMEA,UK&I,SUP,L5,ZOR,2772,42372.01,64895.04
2019 Q1,2019 1,Nov,11/19/2019,EMEA,CEEMA,SUP,L7,ZCRN,17,2942.46,4999.27
2019 Q1,2019 1,Nov,11-04-2019,EMEA,CEEMA,SUP,L7,ZCTM,0,-455.17,-455.17
2019 Q1,2019 1,Nov,11/30/2019,EMEA,CEEMA,SUP,L7,ZOR,22,2417.25,2918.75
2019 Q1,2019 1,Nov,11/27/2019,EMEA,DACH&Russia,SUP,L7,ZCRN,56,11012.07,13014.44
2019 Q1,2019 1,Nov,11-08-2019,EMEA,DACH&Russia,SUP,L7,ZCTM,0,-754.63,-754.63
2019 Q1,2019 1,Nov,11/28/2019,EMEA,DACH&Russia,SUP,L7,ZOR,3,2008.93,2420.4
2019 Q1,2019 1,Nov,11-10-2019,EMEA,France,SUP,L7,ZCRN,12,4758.62,6494.87
2019 Q1,2019 1,Nov,11-09-2019,EMEA,NOE,SUP,L7,ZCRN,53,14293.32,16994.36
2019 Q1,2019 1,Nov,11/18/2019,EMEA,NOE,SUP,L7,ZCRP,11,9348.03,10412.35
2019 Q1,2019 1,Nov,11-10-2019,EMEA,NOE,SUP,L7,ZCTM,0,-109.53,-109.53
2019 Q1,2019 1,Nov,11/23/2019,EMEA,NOE,SUP,L7,ZOR,5,2922.32,3520.87
2019 Q1,2019 1,Nov,11/28/2019,EMEA,SOE,SUP,L7,ZCRN,28,2004.72,2350.66
2019 Q1,2019 1,Nov,11/21/2019,EMEA,SOE,SUP,L7,ZOR,1,367.78,448.73
2019 Q1,2019 1,Nov,11/18/2019,EMEA,UK&I,SUP,L7,ZCRN,163,6345.51,8030.1
2019 Q1,2019 1,Nov,11-07-2019,EMEA,UK&I,SUP,L7,ZCTM,0,-40.56,-40.56
2019 Q1,2019 1,Nov,11-04-2019,EMEA,UK&I,SUP,L7,ZOR,4,1762.89,2123.96
2019 Q1,2019 1,Nov,11/14/2019,EMEA,CEEMA,SUP,LS,ZCMN,15,274.15,413.03
2019 Q1,2019 1,Nov,11/15/2019,EMEA,CEEMA,SUP,LS,ZCPN,0,-12475.99,0
2019 Q1,2019 1,Nov,11-10-2019,EMEA,CEEMA,SUP,LS,ZCR,-8,-5274.22,-14473.39
2019 Q1,2019 1,Nov,11/26/2019,EMEA,CEEMA,SUP,LS,ZCRN,386,53337.28,76138.38
2019 Q1,2019 1,Nov,11/19/2019,EMEA,CEEMA,SUP,LS,ZCTM,0,3414.21,3414.21
2019 Q1,2019 1,Nov,11-10-2019,EMEA,CEEMA,SUP,LS,ZDR,3,1674.38,2056
2019 Q1,2019 1,Nov,11/18/2019,EMEA,CEEMA,SUP,LS,ZOR,1216,907280.09,1954094.62
2019 Q1,2019 1,Nov,11-01-2019,EMEA,Cross Geo (Philip),SUP,LS,ZCMN,355,7750.23,14396.68
2019 Q1,2019 1,Nov,11/18/2019,EMEA,Cross Geo (Philip),SUP,LS,ZCRN,90,4694.63,5703.75
2019 Q1,2019 1,Nov,11-02-2019,EMEA,Cross Geo (Philip),SUP,LS,ZCTM,0,-27819.24,-27819.24
2019 Q1,2019 1,Nov,11/23/2019,EMEA,Cross Geo (Philip),SUP,LS,ZOR,74,24504.29,39530.55
2019 Q1,2019 1,Nov,11/28/2019,EMEA,DACH&Russia,SUP,LS,ZCMN,188,4492.59,6922.95
2019 Q1,2019 1,Nov,11-11-2019,EMEA,DACH&Russia,SUP,LS,ZCPN,0,-39754.15,0
2019 Q1,2019 1,Nov,11/30/2019,EMEA,DACH&Russia,SUP,LS,ZCR,-96,-19801.95,-28637.98
2019 Q1,2019 1,Nov,11/27/2019,EMEA,DACH&Russia,SUP,LS,ZCRN,804,176059.67,236242.24
2019 Q1,2019 1,Nov,11-07-2019,EMEA,DACH&Russia,SUP,LS,ZCTM,0,40399.55,40399.55
2019 Q1,2019 1,Nov,11-04-2019,EMEA,DACH&Russia,SUP,LS,ZDPN,0,1909.42,0
2019 Q1,2019 1,Nov,11-02-2019,EMEA,DACH&Russia,SUP,LS,ZDR,10,3912.83,9430.8
2019 Q1,2019 1,Nov,11-12-2019,EMEA,DACH&Russia,SUP,LS,ZOR,972,746351.02,1412506.15
2019 Q1,2019 1,Nov,11/24/2019,EMEA,France,SUP,LS,ZCMN,2,1530.33,1885.04
2019 Q1,2019 1,Nov,11/20/2019,EMEA,France,SUP,LS,ZCPN,0,-5558.89,0
2019 Q1,2019 1,Nov,11-01-2019,EMEA,France,SUP,LS,ZCR,-1,-1115.44,-1343.91
2019 Q1,2019 1,Nov,11/13/2019,EMEA,France,SUP,LS,ZCRN,464,150013.71,1017221.81
2019 Q1,2019 1,Nov,11/24/2019,EMEA,France,SUP,LS,ZCTM,0,-7944.65,-7944.65
2019 Q1,2019 1,Nov,11-06-2019,EMEA,France,SUP,LS,ZOR,332,322788.89,668411.04
2019 Q1,2019 1,Nov,11-11-2019,EMEA,NOE,SUP,LS,ZCMN,34,726.12,1117.32
2019 Q1,2019 1,Nov,11-08-2019,EMEA,NOE,SUP,LS,ZCPN,0,-48347.06,0
2019 Q1,2019 1,Nov,11/26/2019,EMEA,NOE,SUP,LS,ZCR,-35,-36850.55,-44398.25
2019 Q1,2019 1,Nov,11-11-2019,EMEA,NOE,SUP,LS,ZCRN,359,64955.37,78188.47
2019 Q1,2019 1,Nov,11-09-2019,EMEA,NOE,SUP,LS,ZCRP,32,8863.39,9106.38
2019 Q1,2019 1,Nov,11/27/2019,EMEA,NOE,SUP,LS,ZCTM,0,11960.73,11960.73
